,Date,Y01,Y02,Y03,Y05,Y07,Y10,Y15,Y20,Y30,Alpha0,Alpha1,Alpha2,Thau
13389,2019-10-24,2.709,2.805,2.917,3.039,3.247,3.234,3.575,3.6,3.894,3.9762532711029053,2.8113744258880615,-1.707350254058838,25.006134033203125
13390,2019-10-24,2.709,2.805,2.917,3.039,3.247,3.234,3.575,3.6,3.894,4.258458137512207,2.625455856323242,-0.454237163066864,71.32109832763672
13391,2019-10-24,2.709,2.805,2.917,3.039,3.247,3.234,3.575,3.6,3.894,4.081399440765381,2.6138641834259033,1.0060110092163086,139.14971923828125
13392,2019-10-25,2.72,2.8160000000000003,2.91,3.037,3.258,3.255,3.575,3.602,3.908,3.995842933654785,2.79325008392334,-1.64918851852417,25.964427947998047
13393,2019-10-25,2.72,2.8160000000000003,2.91,3.037,3.258,3.255,3.575,3.602,3.908,4.2718281745910645,2.631801128387451,-0.4202800393104553,73.4356918334961
13394,2019-10-25,2.72,2.8160000000000003,2.91,3.037,3.258,3.255,3.575,3.602,3.908,4.0264763832092285,2.6124536991119385,1.1828856468200684,143.86683654785156
13395,2019-10-28,2.69,2.814,2.91,3.043,3.272,3.287,3.58,3.615,3.915,4.017745494842529,2.7671093940734863,-1.5576415061950684,27.793554306030273
13396,2019-10-28,2.69,2.814,2.91,3.043,3.272,3.287,3.58,3.615,3.915,4.285501003265381,2.638230323791504,-0.35919687151908875,75.89322662353516
13397,2019-10-28,2.69,2.814,2.91,3.043,3.272,3.287,3.58,3.615,3.915,4.059852600097656,2.6133785247802734,1.068528413772583,138.67575073242188
13398,2019-10-29,2.695,2.829,2.959,3.076,3.309,3.317,-256.0,3.688,3.944,3.963458776473999,2.895297050476074,-1.9066364765167236,21.980426788330078
13399,2019-10-29,2.695,2.829,2.959,3.076,3.309,3.317,-256.0,3.688,3.944,4.286168098449707,2.633334159851074,-0.2216351181268692,81.13815307617188
13400,2019-10-29,2.695,2.829,2.959,3.076,3.309,3.317,-256.0,3.688,3.944,4.142226219177246,2.630073070526123,0.8939536809921265,136.06793212890625
13401,2019-10-30,2.7,2.86,2.92,3.09,3.3080000000000003,3.325,3.64,3.675,3.93,4.002486228942871,2.8255763053894043,-1.6930123567581177,25.097152709960938
13402,2019-10-30,2.7,2.86,2.92,3.09,3.3080000000000003,3.325,3.64,3.675,3.93,4.287831783294678,2.6417601108551025,-0.3441360294818878,75.94055938720703
13403,2019-10-30,2.7,2.86,2.92,3.09,3.3080000000000003,3.325,3.64,3.675,3.93,4.143251419067383,2.6279850006103516,0.8656193017959595,133.40118408203125
13404,2019-10-31,2.72,2.898,-256.0,3.068,3.303,3.281,-256.0,-256.0,3.92,4.0094404220581055,2.812906265258789,-1.6597381830215454,25.769071578979492
13405,2019-10-31,2.72,2.898,-256.0,3.068,3.303,3.281,-256.0,-256.0,3.92,4.284878253936768,2.643010139465332,-0.33188486099243164,76.1279296875
13406,2019-10-31,2.72,2.898,-256.0,3.068,3.303,3.281,-256.0,-256.0,3.92,4.05921745300293,2.619643211364746,1.0652861595153809,135.0711669921875
13407,2019-11-01,2.7430000000000003,2.877,2.997,3.103,3.27,3.283,3.63,3.665,3.937,4.013767242431641,2.8196680545806885,-1.6785398721694946,25.751304626464844
13408,2019-11-01,2.7430000000000003,2.877,2.997,3.103,3.27,3.283,3.63,3.665,3.937,4.277962684631348,2.643848419189453,-0.4367048144340515,70.97512817382812
13409,2019-11-01,2.7430000000000003,2.877,2.997,3.103,3.27,3.283,3.63,3.665,3.937,4.090939998626709,2.627808094024658,0.9863578677177429,133.57699584960938
13410,2019-11-04,2.7230000000000003,2.885,2.891,3.083,3.2880000000000003,3.299,3.614,3.647,3.91,4.030124664306641,2.8020405769348145,-1.592880129814148,27.29766273498535
13411,2019-11-04,2.7230000000000003,2.885,2.891,3.083,3.2880000000000003,3.299,3.614,3.647,3.91,4.290582180023193,2.639075517654419,-0.19504761695861816,82.48719787597656
13412,2019-11-04,2.7230000000000003,2.885,2.891,3.083,3.2880000000000003,3.299,3.614,3.647,3.91,4.075894355773926,2.627009153366089,1.033237099647522,136.61370849609375
