Date,M01,M03,M06,Y01,Y02,Y05,Y10,Y15,Y20,Y30
2008-12-12,0.5479999999999999,0.562,-256.0,0.7509999999999999,0.904,1.351,2.002,2.276,2.548,-256.0
2008-12-15,0.511,0.501,-256.0,0.72,0.904,1.339,1.9909999999999999,2.2640000000000002,2.535,-256.0
2008-12-16,0.478,0.552,-256.0,0.7490000000000001,0.892,1.339,1.985,2.263,2.535,-256.0
2008-12-17,0.40399999999999997,0.512,-256.0,0.71,0.866,1.294,1.939,2.219,2.5,-256.0
2008-12-18,0.406,0.42200000000000004,-256.0,0.7,0.879,1.3719999999999999,2.033,2.318,2.577,-256.0
2008-12-19,0.41100000000000003,0.401,-256.0,0.7,0.866,1.395,2.062,2.347,2.6010000000000004,-256.0
2008-12-22,0.32899999999999996,0.42200000000000004,-256.0,0.7190000000000001,0.885,1.4140000000000001,2.0869999999999997,2.3680000000000003,2.6239999999999997,-256.0
2008-12-23,0.302,0.428,-256.0,0.73,0.898,1.4809999999999999,2.2,2.488,2.7089999999999996,-256.0
2008-12-24,0.324,0.6729999999999999,-256.0,0.78,0.879,1.474,2.191,2.479,2.695,-256.0
2008-12-26,0.335,0.649,-256.0,0.73,0.879,1.463,2.19,2.477,2.697,-256.0
2008-12-29,0.499,0.7020000000000001,-256.0,0.75,0.905,1.5130000000000001,2.205,2.475,2.695,-256.0
2008-12-30,0.5660000000000001,0.6,-256.0,0.73,0.84,1.442,2.0909999999999997,2.3680000000000003,2.5989999999999998,-256.0
2008-12-31,0.622,0.57,-256.0,0.736,0.82,1.3980000000000001,2.048,2.334,2.574,-256.0
2009-01-02,0.517,0.602,-256.0,0.73,0.8590000000000001,1.465,2.125,2.407,2.6439999999999997,-256.0
2009-01-05,0.499,0.578,-256.0,0.746,0.8909999999999999,1.521,2.2119999999999997,2.491,2.718,-256.0
2009-01-06,0.516,0.588,-256.0,0.72,0.898,1.58,2.342,2.693,2.91,-256.0
2009-01-07,0.495,0.579,-256.0,0.73,0.858,1.575,2.358,2.7680000000000002,2.986,-256.0
2009-01-08,0.514,0.501,-256.0,0.7,0.805,1.5130000000000001,2.279,2.772,3.009,-256.0
2009-01-09,0.35,0.449,-256.0,0.65,0.785,1.4480000000000002,2.175,2.741,2.977,-256.0
2009-01-12,0.401,0.449,-256.0,0.5489999999999999,0.705,1.42,2.133,2.753,2.992,-256.0
2009-01-13,0.365,0.45,-256.0,0.649,0.652,1.374,1.9609999999999999,2.597,2.927,-256.0
2009-01-14,0.43,0.449,-256.0,0.5489999999999999,0.664,1.3940000000000001,1.962,2.483,2.83,-256.0
2009-01-15,0.365,0.35700000000000004,-256.0,0.5,0.664,1.3980000000000001,1.9040000000000001,2.388,2.658,-256.0
2009-01-16,0.365,0.305,-256.0,0.5489999999999999,0.762,1.4669999999999999,1.97,2.447,2.714,-256.0
2009-01-19,0.255,0.301,-256.0,0.55,0.695,1.355,1.9069999999999998,2.3569999999999998,2.622,-256.0
2009-01-20,0.18899999999999997,0.28,-256.0,0.56,0.654,1.298,1.891,2.355,2.614,-256.0
2009-01-21,0.183,0.341,-256.0,0.55,0.513,1.139,1.71,2.218,2.531,-256.0
2009-01-22,0.203,0.321,-256.0,0.64,0.539,1.228,1.8119999999999998,2.472,2.752,-256.0
2009-01-23,0.264,0.3,-256.0,0.5,0.535,1.225,1.892,2.6060000000000003,2.907,-256.0
2009-01-28,0.235,0.31,-256.0,0.489,0.6990000000000001,1.339,1.996,2.658,2.989,-256.0
2009-01-29,0.21600000000000003,0.349,-256.0,0.449,0.7440000000000001,1.354,2.001,2.658,2.9960000000000004,-256.0
2009-01-30,0.228,0.341,-256.0,0.488,0.725,1.3940000000000001,2.068,2.735,3.076,-256.0
2009-02-02,0.268,0.349,-256.0,0.43,0.6970000000000001,1.347,2.0469999999999997,2.6910000000000003,3.0580000000000003,-256.0
2009-02-03,0.327,0.3,-256.0,0.44,0.669,1.358,2.009,2.648,3.02,-256.0
2009-02-04,0.27399999999999997,0.302,-256.0,0.44,0.642,1.369,2.0780000000000003,2.7,3.0789999999999997,-256.0
2009-02-05,0.21600000000000003,0.249,-256.0,0.38,0.619,1.357,2.088,2.7,3.0860000000000003,-256.0
2009-02-06,0.213,0.24100000000000002,-256.0,0.37200000000000005,0.613,1.344,2.081,2.7039999999999997,3.1,-256.0
2009-02-09,0.17,0.249,-256.0,0.35,0.561,1.3090000000000002,2.065,2.695,3.093,-256.0
2009-02-10,0.16399999999999998,0.243,-256.0,0.364,0.522,1.217,1.99,2.639,3.065,-256.0
2009-02-11,0.196,0.26,-256.0,0.379,0.544,1.216,1.9480000000000002,2.5540000000000003,2.9739999999999998,-256.0
2009-02-12,0.17600000000000002,0.257,-256.0,0.369,0.575,1.273,2.01,2.588,3.009,-256.0
2009-02-13,0.213,0.249,-256.0,0.382,0.57,1.225,1.9880000000000002,2.55,2.9810000000000003,-256.0
2009-02-16,0.195,0.24100000000000002,-256.0,0.37200000000000005,0.586,1.202,1.966,2.545,2.988,-256.0
2009-02-17,0.214,0.251,-256.0,0.385,0.523,1.063,1.8769999999999998,2.461,2.905,-256.0
2009-02-18,0.261,0.26,-256.0,0.37799999999999995,0.529,1.028,1.84,2.432,2.8810000000000002,-256.0
2009-02-19,0.203,0.301,-256.0,0.38,0.54,1.0390000000000001,1.865,2.461,2.898,-256.0
2009-02-20,0.319,0.321,-256.0,0.4,0.565,1.037,1.9,2.498,2.9389999999999996,-256.0
2009-02-23,0.316,0.32899999999999996,-256.0,0.41,0.612,1.0590000000000002,2.005,2.6210000000000004,3.043,-256.0
2009-02-24,0.35200000000000004,0.32899999999999996,-256.0,0.4,0.624,1.04,1.989,2.609,3.0469999999999997,-256.0
2009-02-25,0.37799999999999995,0.34,-256.0,0.41,0.625,1.035,1.9409999999999998,2.5660000000000003,2.98,-256.0
2009-02-26,0.392,0.349,-256.0,0.42,0.627,1.069,2.004,2.6430000000000002,3.029,-256.0
2009-02-27,0.456,0.341,-256.0,0.41,0.647,1.078,2.045,2.677,3.057,-256.0
2009-03-02,0.377,0.349,-256.0,0.419,0.644,1.077,2.066,2.69,3.0669999999999997,-256.0
2009-03-03,0.37799999999999995,0.341,-256.0,0.43,0.645,1.065,2.001,2.634,3.0010000000000003,-256.0
2009-03-04,0.40399999999999997,0.331,-256.0,0.42,0.662,1.0759999999999998,2.011,2.655,3.0010000000000003,-256.0
2009-03-05,0.406,0.301,-256.0,0.43,0.623,1.063,2.011,2.6460000000000004,2.98,-256.0
2009-03-06,0.304,0.26899999999999996,-256.0,0.38,0.5820000000000001,1.05,1.9669999999999999,2.603,2.938,-256.0
2009-03-09,0.316,0.281,-256.0,0.43,0.599,1.067,1.993,2.633,2.966,-256.0
2009-03-10,0.289,0.272,-256.0,0.409,0.605,1.143,2.066,2.7110000000000003,3.0389999999999997,-256.0
2009-03-11,0.313,0.302,-256.0,0.45,0.623,1.187,2.093,2.7239999999999998,3.049,-256.0
2009-03-12,0.257,0.309,-256.0,0.46,0.619,1.209,2.059,2.6889999999999996,3.0069999999999997,-256.0
2009-03-13,0.395,0.345,-256.0,0.469,0.6970000000000001,1.29,2.113,2.7230000000000003,3.042,-256.0
2009-03-16,0.32899999999999996,0.349,-256.0,0.45,0.7040000000000001,1.3130000000000002,2.145,2.715,3.035,-256.0
2009-03-17,0.302,0.381,-256.0,0.45,0.7,1.328,2.166,2.7319999999999998,3.045,-256.0
2009-03-18,0.44299999999999995,0.382,-256.0,0.45,0.7120000000000001,1.335,2.193,2.758,3.0660000000000003,-256.0
2009-03-19,0.46,0.337,-256.0,0.45,0.672,1.264,2.106,2.6839999999999997,3.0239999999999996,-256.0
2009-03-20,0.517,0.309,-256.0,0.441,0.657,1.25,2.083,2.679,3.056,-256.0
2009-03-23,0.28,0.32899999999999996,-256.0,0.449,0.6579999999999999,1.2309999999999999,2.066,2.6489999999999996,3.0380000000000003,-256.0
2009-03-24,0.34,0.32,-256.0,0.44,0.628,1.225,2.061,2.64,3.017,-256.0
2009-03-25,0.37799999999999995,0.319,-256.0,0.441,0.614,1.196,2.028,2.615,3.017,-256.0
2009-03-26,0.379,0.289,-256.0,0.429,0.637,1.212,2.06,2.627,3.017,-256.0
2009-03-27,0.426,0.321,-256.0,0.44,0.637,1.426,2.032,2.61,2.9989999999999997,-256.0
2009-03-30,0.304,0.301,-256.0,0.43,0.623,1.396,1.999,2.5580000000000003,2.9539999999999997,-256.0
2009-03-31,0.35200000000000004,0.26,-256.0,0.428,0.614,1.423,2.025,2.5839999999999996,2.978,-256.0
2009-04-01,0.33899999999999997,0.252,-256.0,0.4,0.599,1.4040000000000001,2.036,2.5839999999999996,2.985,-256.0
2009-04-02,0.297,0.249,-256.0,0.4,0.564,1.406,2.073,2.628,3.023,-256.0
2009-04-03,0.319,0.253,-256.0,0.419,0.52,1.409,2.082,2.6519999999999997,3.0439999999999996,-256.0
2009-04-06,0.255,0.261,-256.0,0.381,0.5539999999999999,1.3980000000000001,2.082,2.6519999999999997,3.048,-256.0
2009-04-07,0.22699999999999998,0.26899999999999996,-256.0,0.385,0.523,1.379,2.051,2.6310000000000002,3.0269999999999997,-256.0
2009-04-08,0.313,0.281,-256.0,0.38,0.466,1.331,2.021,2.609,2.9989999999999997,-256.0
2009-04-09,0.27399999999999997,0.273,-256.0,0.34,0.466,1.327,2.025,2.617,3.002,-256.0
2009-04-13,0.255,0.281,-256.0,0.39399999999999996,0.446,1.32,2.0140000000000002,2.617,3.005,-256.0
2009-04-14,0.239,0.272,-256.0,0.382,0.469,1.3519999999999999,2.072,2.6689999999999996,3.0439999999999996,-256.0
2009-04-15,0.27399999999999997,0.289,-256.0,0.397,0.509,1.389,2.077,2.665,3.04,-256.0
2009-04-16,0.257,0.261,-256.0,0.373,0.483,1.403,2.077,2.6860000000000004,3.04,-256.0
2009-04-17,0.289,0.249,-256.0,0.361,0.46,1.3940000000000001,2.076,2.682,3.0439999999999996,-256.0
2009-04-20,0.243,0.249,-256.0,0.375,0.473,1.402,2.097,2.695,3.0580000000000003,-256.0
2009-04-21,0.239,0.243,-256.0,0.361,0.441,1.392,2.069,2.677,3.03,-256.0
2009-04-22,0.248,0.248,-256.0,0.365,0.44799999999999995,1.381,2.074,2.6639999999999997,3.0260000000000002,-256.0
2009-04-23,0.23,0.221,-256.0,0.332,0.439,1.4080000000000001,2.112,2.716,3.0610000000000004,-256.0
2009-04-24,0.243,0.2,-256.0,0.3,0.43200000000000005,1.381,2.105,2.7030000000000003,3.0639999999999996,-256.0
2009-04-27,0.207,0.2,-256.0,0.3,0.389,1.347,2.056,2.638,3.0189999999999997,-256.0
2009-04-28,0.18899999999999997,0.218,-256.0,0.31,0.396,1.32,2.0140000000000002,2.597,2.988,-256.0
2009-04-29,0.183,0.18899999999999997,-256.0,0.3,0.409,1.321,2.011,2.5989999999999998,3.0010000000000003,-256.0
2009-04-30,0.228,0.18100000000000002,-256.0,0.301,0.381,1.331,2.0469999999999997,2.6239999999999997,3.0039999999999996,-256.0
2009-05-04,0.183,0.16899999999999998,-256.0,0.31,0.38799999999999996,1.359,2.103,2.6719999999999997,3.057,-256.0
2009-05-05,0.16399999999999998,0.191,-256.0,0.32,0.384,1.358,2.133,2.702,3.0780000000000003,-256.0
2009-05-06,0.156,0.201,-256.0,0.32,0.374,1.319,2.116,2.694,3.06,-256.0
2009-05-07,0.17600000000000002,0.22899999999999998,-256.0,0.319,0.358,1.27,2.105,2.68,3.0389999999999997,-256.0
2009-05-08,0.183,0.221,-256.0,0.341,0.419,1.248,2.126,2.72,3.071,-256.0
2009-05-11,0.183,0.209,-256.0,0.33,0.466,1.23,2.12,2.6839999999999997,3.06,-256.0
2009-05-12,0.201,0.21100000000000002,-256.0,0.33,0.484,1.217,2.108,2.68,3.057,-256.0
2009-05-13,0.196,0.21,-256.0,0.32899999999999996,0.486,1.207,2.119,2.702,3.074,-256.0
2009-05-14,0.18899999999999997,0.209,-256.0,0.331,0.465,1.186,2.113,2.688,3.06,-256.0
2009-05-15,0.183,0.221,-256.0,0.32,0.45799999999999996,1.177,2.117,2.6839999999999997,3.053,-256.0
2009-05-18,0.195,0.209,-256.0,0.32899999999999996,0.442,1.153,2.089,2.675,3.06,-256.0
2009-05-19,0.201,0.203,-256.0,0.312,0.455,1.1520000000000001,2.122,2.71,3.0989999999999998,-256.0
2009-05-20,0.196,0.218,-256.0,0.326,0.451,1.151,2.1590000000000003,2.736,3.109,-256.0
2009-05-21,0.203,0.237,-256.0,0.33,0.45799999999999996,1.169,2.209,2.8160000000000003,3.174,-256.0
2009-05-22,0.243,0.213,-256.0,0.32,0.486,1.212,2.301,2.9339999999999997,3.2569999999999997,-256.0
2009-05-25,0.195,0.18899999999999997,-256.0,0.331,0.47,1.2,2.291,2.924,3.245,-256.0
2009-05-26,0.17600000000000002,0.19899999999999998,-256.0,0.32899999999999996,0.44299999999999995,1.153,2.2359999999999998,2.8789999999999996,3.159,-256.0
2009-05-27,0.183,0.218,-256.0,0.349,0.45,1.1840000000000002,2.535,2.92,3.178,-256.0
2009-05-28,0.17600000000000002,0.18899999999999997,-256.0,0.34,0.446,1.206,2.556,2.951,3.201,-256.0
2009-05-29,0.183,0.2,-256.0,0.32899999999999996,0.503,1.285,2.611,3.0239999999999996,3.265,-256.0
2009-06-01,0.146,0.2,-256.0,0.33,0.529,1.308,2.636,3.0660000000000003,3.2939999999999996,-256.0
2009-06-02,0.18899999999999997,0.19899999999999998,-256.0,0.33,0.53,1.347,2.665,3.102,3.324,-256.0
2009-06-03,0.183,0.201,-256.0,0.32899999999999996,0.426,1.222,2.5669999999999997,3.008,3.2310000000000003,-256.0
2009-06-04,0.17600000000000002,0.249,-256.0,0.35,0.41600000000000004,1.19,2.523,2.937,3.181,-256.0
2009-06-05,0.183,0.24100000000000002,-256.0,0.35,0.40299999999999997,1.215,2.557,2.9589999999999996,3.202,-256.0
2009-06-08,0.231,0.249,-256.0,0.33899999999999997,0.48100000000000004,1.264,2.602,3.005,3.2489999999999997,-256.0
2009-06-09,0.214,0.231,-256.0,0.33899999999999997,0.45899999999999996,1.255,2.593,2.978,3.221,-256.0
2009-06-10,0.235,0.231,-256.0,0.33,0.435,1.3,2.6489999999999996,3.0239999999999996,3.26,-256.0
2009-06-11,0.21600000000000003,0.24100000000000002,-256.0,0.33,0.51,1.5,2.9189999999999996,3.261,3.463,-256.0
2009-06-12,0.152,0.233,-256.0,0.34,0.449,1.454,2.7960000000000003,3.157,3.3569999999999998,-256.0
2009-06-15,0.146,0.22899999999999998,-256.0,0.33899999999999997,0.415,1.4080000000000001,2.727,3.102,3.302,-256.0
2009-06-16,0.289,0.231,-256.0,0.34,0.44,1.411,2.653,3.037,3.221,-256.0
2009-06-17,0.222,0.252,-256.0,0.35,0.46,1.426,2.667,3.0460000000000003,3.2239999999999998,-256.0
2009-06-18,0.149,0.257,-256.0,0.33899999999999997,0.456,1.444,2.69,3.069,3.242,-256.0
2009-06-19,0.213,0.253,-256.0,0.35,0.473,1.5090000000000001,2.719,3.1060000000000003,3.2680000000000002,-256.0
2009-06-22,0.32899999999999996,0.24100000000000002,-256.0,0.34,0.499,1.499,2.679,3.069,3.26,-256.0
2009-06-23,0.22699999999999998,0.231,-256.0,0.35,0.494,1.4780000000000002,2.6439999999999997,3.0410000000000004,3.238,-256.0
2009-06-24,0.222,0.231,-256.0,0.35,0.508,1.4769999999999999,2.615,3.009,3.202,-256.0
2009-06-25,0.21600000000000003,0.257,-256.0,0.4,0.498,1.446,2.592,3.0,3.187,-256.0
2009-06-26,0.213,0.22899999999999998,-256.0,0.35,0.63,1.433,2.58,2.995,3.187,-256.0
2009-06-29,0.231,0.221,-256.0,0.349,0.616,1.452,2.5860000000000003,3.0039999999999996,3.202,-256.0
2009-06-30,0.214,0.231,-256.0,0.36,0.602,1.4509999999999998,2.592,3.0180000000000002,3.2089999999999996,-256.0
2009-07-01,0.196,0.252,-256.0,0.35,0.608,1.45,2.6319999999999997,3.0669999999999997,3.2430000000000003,-256.0
2009-07-02,0.21600000000000003,0.249,-256.0,0.35,0.551,1.386,2.634,3.076,3.2739999999999996,-256.0
2009-07-03,0.198,0.221,-256.0,0.35200000000000004,0.5579999999999999,1.367,2.6319999999999997,3.1060000000000003,3.326,-256.0
2009-07-06,0.243,0.22899999999999998,-256.0,0.35,0.5489999999999999,1.348,2.63,3.1189999999999998,3.345,-256.0
2009-07-07,0.201,0.239,-256.0,0.36,0.511,1.266,2.546,3.0410000000000004,3.275,-256.0
2009-07-08,0.209,0.239,-256.0,0.349,0.517,1.25,2.52,3.02,3.261,-256.0
2009-07-09,0.21600000000000003,0.22899999999999998,-256.0,0.35,0.508,1.237,2.483,2.977,3.233,-256.0
2009-07-10,0.508,-256.0,-256.0,0.349,0.495,1.202,2.431,2.904,3.179,-256.0
2009-07-13,0.5479999999999999,-256.0,-256.0,0.35,0.486,1.1520000000000001,2.427,2.9010000000000002,3.1860000000000004,-256.0
2009-07-14,0.491,-256.0,-256.0,0.35,0.512,1.207,2.501,2.9730000000000003,3.264,-256.0
2009-07-15,-256.0,-256.0,-256.0,0.35,0.522,1.239,2.546,3.0039999999999996,3.2969999999999997,-256.0
2009-07-16,-256.0,-256.0,-256.0,0.348,0.508,1.242,2.525,2.964,3.242,-256.0
2009-07-17,-256.0,-256.0,-256.0,0.35,0.501,1.248,2.5069999999999997,2.9339999999999997,3.21,-256.0
2009-07-20,-256.0,-256.0,-256.0,0.35,0.531,1.296,2.563,2.995,3.2510000000000003,-256.0
2009-07-21,-256.0,-256.0,-256.0,0.35,0.517,1.2890000000000001,2.529,2.9760000000000004,3.2310000000000003,-256.0
2009-07-22,-256.0,-256.0,-256.0,0.34,0.518,1.318,2.472,2.92,3.179,-256.0
2009-07-23,-256.0,-256.0,-256.0,0.35100000000000003,0.524,1.34,2.5,2.949,3.216,-256.0
2009-07-24,-256.0,-256.0,-256.0,0.35100000000000003,0.526,1.361,2.531,2.985,3.2460000000000004,-256.0
2009-07-27,-256.0,-256.0,-256.0,0.349,0.507,1.361,2.529,2.9760000000000004,3.23,-256.0
2009-07-28,-256.0,-256.0,-256.0,0.349,0.473,1.35,2.508,2.9619999999999997,3.22,-256.0
2009-07-29,-256.0,-256.0,-256.0,0.35,0.478,1.339,2.468,2.931,3.196,-256.0
2009-07-30,-256.0,-256.0,-256.0,0.36,0.469,1.3419999999999999,2.448,2.9210000000000003,3.1860000000000004,-256.0
2009-07-31,-256.0,-256.0,-256.0,0.35,0.47700000000000004,1.3130000000000002,2.411,2.9019999999999997,3.182,-256.0
2009-08-03,-256.0,-256.0,-256.0,0.341,0.48200000000000004,1.3430000000000002,2.441,2.928,3.2,-256.0
2009-08-04,-256.0,-256.0,-256.0,0.341,0.473,1.344,2.4659999999999997,2.9619999999999997,3.2289999999999996,-256.0
2009-08-05,-256.0,-256.0,-256.0,0.349,0.423,1.321,2.506,3.005,3.273,-256.0
2009-08-06,-256.0,-256.0,-256.0,0.35,0.408,1.364,2.5380000000000003,3.052,3.303,-256.0
2009-08-07,-256.0,-256.0,-256.0,0.35,0.42100000000000004,1.375,2.551,3.068,3.312,-256.0
2009-08-11,-256.0,-256.0,-256.0,0.35,0.484,1.4180000000000001,2.5860000000000003,3.091,3.332,-256.0
2009-08-12,-256.0,-256.0,-256.0,0.35,0.489,1.391,2.542,3.0610000000000004,3.3089999999999997,-256.0
2009-08-13,-256.0,-256.0,-256.0,0.349,0.495,1.4,2.5610000000000004,3.0869999999999997,3.33,-256.0
2009-08-14,-256.0,-256.0,-256.0,0.349,0.503,1.348,2.513,3.031,3.2889999999999997,-256.0
2009-08-17,-256.0,-256.0,-256.0,0.349,0.478,1.337,2.488,3.008,3.266,-256.0
2009-08-18,-256.0,-256.0,-256.0,0.349,0.505,1.36,2.523,3.0589999999999997,3.313,-256.0
2009-08-19,-256.0,-256.0,-256.0,0.349,0.49,1.357,2.504,3.04,3.295,-256.0
2009-08-20,-256.0,-256.0,-256.0,0.349,0.501,1.374,2.533,3.071,3.323,-256.0
2009-08-21,-256.0,-256.0,-256.0,0.349,0.493,1.36,2.501,3.022,3.283,-256.0
2009-08-24,-256.0,-256.0,-256.0,0.36200000000000004,0.531,1.4,2.535,3.057,3.319,-256.0
2009-08-25,-256.0,-256.0,-256.0,0.349,0.532,1.3880000000000001,2.509,3.0269999999999997,3.286,-256.0
2009-08-26,-256.0,-256.0,-256.0,0.349,0.501,1.375,2.495,3.008,3.2739999999999996,-256.0
2009-08-27,-256.0,-256.0,-256.0,0.35,0.512,1.386,2.499,2.842,3.261,-256.0
2009-08-28,-256.0,-256.0,-256.0,0.359,0.499,1.3559999999999999,2.488,2.827,3.2510000000000003,-256.0
2009-08-31,-256.0,-256.0,-256.0,0.35,0.489,1.3230000000000002,2.4659999999999997,2.803,3.225,-256.0
2009-09-01,-256.0,-256.0,-256.0,0.363,0.506,1.2990000000000002,2.465,2.8089999999999997,3.2260000000000004,-256.0
2009-09-02,-256.0,-256.0,-256.0,0.37,0.496,1.284,2.448,2.793,3.208,-256.0
2009-09-03,-256.0,-256.0,-256.0,0.37,0.502,1.2770000000000001,2.4730000000000003,2.815,3.2289999999999996,-256.0
2009-09-04,-256.0,-256.0,-256.0,0.38,0.5,1.273,2.475,2.815,3.2289999999999996,-256.0
2009-09-07,-256.0,-256.0,-256.0,0.38799999999999996,0.517,1.284,2.489,2.824,3.241,-256.0
2009-09-08,-256.0,-256.0,-256.0,0.38799999999999996,0.512,1.281,2.4819999999999998,2.823,3.233,-256.0
2009-09-09,-256.0,-256.0,-256.0,0.4,0.508,1.28,2.471,2.82,3.2289999999999996,-256.0
2009-09-10,-256.0,-256.0,-256.0,0.39,0.503,1.278,2.447,2.82,3.2289999999999996,-256.0
2009-09-11,-256.0,-256.0,-256.0,0.39799999999999996,0.489,1.265,2.407,2.805,3.221,-256.0
2009-09-14,-256.0,-256.0,-256.0,0.379,0.512,1.2429999999999999,2.384,2.7969999999999997,3.217,-256.0
2009-09-15,-256.0,-256.0,-256.0,0.38,0.507,1.224,2.366,2.783,3.1919999999999997,-256.0
2009-09-16,-256.0,-256.0,-256.0,0.38,0.525,1.24,2.3609999999999998,2.804,3.185,-256.0
2009-09-17,-256.0,-256.0,-256.0,0.38,0.531,1.2919999999999998,2.391,2.818,3.199,-256.0
2009-09-18,-256.0,-256.0,-256.0,0.39,0.529,1.314,2.416,2.8310000000000004,3.202,-256.0
2009-09-21,-256.0,-256.0,-256.0,0.38,0.529,-256.0,2.45,2.843,3.225,-256.0
2009-09-22,-256.0,-256.0,-256.0,0.389,0.568,1.335,2.424,2.839,3.221,-256.0
2009-09-23,-256.0,-256.0,-256.0,0.38,0.542,1.324,2.3930000000000002,2.8169999999999997,3.2,-256.0
2009-09-24,-256.0,-256.0,-256.0,0.389,0.515,1.288,2.3930000000000002,2.819,3.2060000000000004,-256.0
2009-09-25,-256.0,-256.0,-256.0,0.389,0.535,1.298,2.4459999999999997,2.821,3.198,-256.0
2009-09-28,-256.0,-256.0,-256.0,0.38,0.5579999999999999,1.4080000000000001,2.452,2.82,3.194,-256.0
2009-09-29,-256.0,-256.0,-256.0,0.381,0.5529999999999999,1.4040000000000001,2.447,2.8160000000000003,3.1910000000000003,-256.0
2009-09-30,-256.0,-256.0,-256.0,0.381,0.5760000000000001,1.423,2.423,2.801,3.1719999999999997,-256.0
2009-10-01,-256.0,-256.0,-256.0,0.39799999999999996,0.583,1.4169999999999998,2.383,2.773,3.125,-256.0
2009-10-02,-256.0,-256.0,-256.0,0.43,0.586,1.396,2.391,2.786,3.138,-256.0
2009-10-05,-256.0,-256.0,-256.0,0.418,0.581,1.39,2.411,2.7880000000000003,3.14,-256.0
2009-10-06,-256.0,-256.0,-256.0,0.419,0.605,1.41,2.412,2.7880000000000003,3.147,-256.0
2009-10-07,-256.0,-256.0,-256.0,0.45,0.617,1.406,2.412,2.783,3.145,-256.0
2009-10-08,-256.0,-256.0,-256.0,0.44,0.607,1.39,2.441,3.0669999999999997,3.1689999999999996,-256.0
2009-10-09,-256.0,-256.0,-256.0,0.44,0.622,1.406,2.494,3.114,3.22,-256.0
2009-10-12,-256.0,-256.0,-256.0,0.43799999999999994,0.645,1.446,2.488,3.105,3.205,-256.0
2009-10-13,-256.0,-256.0,-256.0,0.44,0.6409999999999999,1.4269999999999998,2.5140000000000002,3.122,3.2239999999999998,-256.0
2009-10-14,-256.0,-256.0,-256.0,0.449,0.619,1.429,2.576,3.175,3.278,-256.0
2009-10-15,-256.0,-256.0,-256.0,0.45,0.626,1.4569999999999999,2.648,3.2560000000000002,3.339,-256.0
2009-10-16,-256.0,-256.0,-256.0,0.441,0.687,1.4909999999999999,2.66,3.2689999999999997,3.362,-256.0
2009-10-19,-256.0,-256.0,-256.0,0.439,0.6990000000000001,1.5119999999999998,2.608,3.2060000000000004,3.3080000000000003,-256.0
2009-10-20,-256.0,-256.0,-256.0,0.44,0.655,1.44,2.6,3.17,3.272,-256.0
2009-10-21,-256.0,-256.0,-256.0,0.46799999999999997,0.644,1.4280000000000002,2.63,3.213,3.306,-256.0
2009-10-22,-256.0,-256.0,-256.0,0.45899999999999996,0.657,1.449,2.648,3.242,3.318,-256.0
2009-10-23,-256.0,-256.0,-256.0,0.603,0.655,1.47,2.642,3.234,3.324,-256.0
2009-10-26,-256.0,-256.0,-256.0,0.5920000000000001,0.662,1.48,2.6180000000000003,3.217,3.3089999999999997,-256.0
2009-10-27,-256.0,-256.0,-256.0,0.5589999999999999,0.64,1.449,2.596,3.21,3.306,-256.0
2009-10-28,-256.0,-256.0,-256.0,0.56,0.647,1.4280000000000002,2.605,3.216,3.312,-256.0
2009-10-29,-256.0,-256.0,-256.0,0.56,0.642,1.392,2.552,3.187,3.282,-256.0
2009-10-30,-256.0,-256.0,-256.0,0.547,0.599,1.335,2.551,3.194,3.2880000000000003,-256.0
2009-11-02,-256.0,-256.0,-256.0,0.5479999999999999,0.647,1.347,2.506,3.17,3.2710000000000004,-256.0
2009-11-03,-256.0,-256.0,-256.0,0.5539999999999999,0.654,1.341,2.541,3.187,3.286,-256.0
2009-11-04,-256.0,-256.0,-256.0,0.55,0.655,1.375,2.5540000000000003,3.187,3.28,-256.0
2009-11-05,-256.0,-256.0,-256.0,0.55,0.65,1.367,2.5469999999999997,3.178,3.2710000000000004,-256.0
2009-11-06,-256.0,-256.0,-256.0,0.55,0.642,1.369,2.555,3.188,3.283,-256.0
2009-11-09,-256.0,-256.0,-256.0,0.562,0.637,1.371,2.53,3.17,3.262,-256.0
2009-11-10,-256.0,-256.0,-256.0,0.5479999999999999,0.638,1.364,2.536,3.17,3.264,-256.0
2009-11-11,-256.0,-256.0,-256.0,0.55,0.634,1.364,2.525,3.167,3.267,-256.0
2009-11-12,-256.0,-256.0,-256.0,0.5479999999999999,0.605,1.364,2.53,3.17,3.275,-256.0
2009-11-13,-256.0,-256.0,-256.0,0.55,0.614,1.371,2.53,3.179,3.279,-256.0
2009-11-16,-256.0,-256.0,-256.0,0.52,0.604,1.368,2.511,3.15,3.2489999999999997,-256.0
2009-11-17,-256.0,-256.0,-256.0,0.51,0.617,1.36,2.467,3.1180000000000003,3.2039999999999997,-256.0
2009-11-18,-256.0,-256.0,-256.0,0.5,0.594,1.3430000000000002,2.483,3.122,3.199,-256.0
2009-11-19,-256.0,-256.0,-256.0,0.5,0.583,1.347,2.464,3.077,3.1719999999999997,-256.0
2009-11-20,-256.0,-256.0,-256.0,0.5,0.58,1.339,2.45,3.0589999999999997,3.159,-256.0
2009-11-23,-256.0,-256.0,-256.0,0.5,0.581,1.33,2.467,3.0780000000000003,3.18,-256.0
2009-11-24,-256.0,-256.0,-256.0,0.52,0.6,1.334,2.476,3.076,3.174,-256.0
